order_id,customer_id,product_id,quantity,unit_price_brl,total_price_brl,sale_date,channel,status,payment_method
ORD002475,C0486,PR002,5,23.65,118.27,05/12/2023,ecommerce,concluído,cartão_crédito
ORD002476,C0490,PR006,1,33.85,33.85,2023-12-03,ecommerce,cancelado,pix
ORD002477,C0190,PR005,3,46.25,138.74,2023-12-26,ecommerce,concluído,boleto
ORD002478,C0132,PR006,2,34.2,68.4,2023-12-09,marketplace,cancelado,pix
ORD002479,C0633,PR007,3,30.62,91.87,2023-12-05,pdv_parceiro,concluído,pix
ORD002480,C0792,PR007,1,32.54,32.54,2023-12-03,pdv_parceiro,concluído,cartão_débito
ORD002481,C0823,PR001,1,31.58,31.58,2023-12-25,ecommerce,concluído,cartão_crédito
ORD002482,C0090,PR004,5,31.1,155.48,2023-12-13,B2B_direct,concluído,cartão_crédito
ORD002483,C0534,PR002,4,24.4,97.61,2023-12-10,ecommerce,concluído,cartão_crédito
ORD002484,C0266,PR002,5,25.65,128.23,2023-12-10,ecommerce,devolvido,boleto
ORD002485,C0013,PR007,3,32.86,98.57,2023-12-10,B2B_direct,concluído,boleto
ORD002486,C0168,PR006,2,33.5,67.01,10/12/2023,ecommerce,concluído,pix
ORD002487,C0244,PR007,4,31.9,127.6,2023-12-11,marketplace,cancelado,pix
ORD002488,C0479,PR002,3,24.15,72.46,2023-12-02,ecommerce,concluído,cartão_crédito
ORD002489,C0068,PR004,3,30.8,92.39,2023-12-09,B2B_direct,concluído,cartão_débito
ORD002490,C0718,PR001,5,33.56,167.79,2023-12-24,ecommerce,concluído,cartão_crédito
ORD002491,C0248,PR004,4,30.2,120.8,05/12/2023,marketplace,concluído,pix
ORD002492,C0796,PR002,1,25.4,25.4,2023-12-05,ecommerce,devolvido,pix
ORD002493,C0173,PR006,2,34.55,69.1,2023-12-08,pdv_parceiro,devolvido,pix
ORD002494,C0536,PR001,5,32.24,161.21,09/12/2023,ecommerce,pendente,cartão_crédito
ORD002495,C0257,PR001,1,33.89,33.89,2023-12-27,ecommerce,pendente,pix
ORD002496,C0159,PR004,1,30.2,30.2,2023-12-19,B2B_direct,pendente,pix
ORD002497,C0409,PR004,3,29,87.01,2023-12-07,ecommerce,concluído,cartão_crédito
ORD002498,C0681,PR004,5,30.5,152.49,2023-12-03,ecommerce,concluído,cartão_crédito
ORD002499,C0392,PR003,5,27.45,137.27,2023-12-04,pdv_parceiro,devolvido,cartão_crédito
ORD002500,C0832,PR004,1,30.8,30.8,2023-12-08,ecommerce,pendente,cartão_débito
ORD002501,C0528,PR002,6,25.4,152.39,2023-12-06,pdv_parceiro,concluído,pix
ORD002502,C0075,PR007,6,33.49,200.97,2023-12-20,ecommerce,concluído,pix
ORD002503,C0508,PR005,2,44,88,2023-12-23,B2B_direct,concluído,cartão_débito
ORD002504,C0515,PR003,1,28.61,28.61,16/12/2023,ecommerce,concluído,cartão_crédito
ORD002505,C0254,PR001,5,32.24,161.21,02/12/2023,marketplace,cancelado,pix
ORD002505,C0254,PR001,5,32.24,161.21,02/12/2023,marketplace,cancelado,pix
ORD002506,C0702,PR005,6,44,264.01,2023-12-13,marketplace,concluído,boleto
ORD002507,C0206,PR002,3,25.9,77.69,2023-12-08,pdv_parceiro,concluído,pix
ORD002508,C0024,PR002,1,24.15,24.15,2023-12-05,ecommerce,devolvido,pix
ORD002509,C0281,PR001,6,33.89,203.32,2023-12-17,ecommerce,cancelado,pix
ORD002510,C0342,PR002,1,26.14,26.14,2023-12-14,ecommerce,cancelado,pix
ORD002511,C0397,PR002,5,25.65,128.23,11/12/2023,B2B_direct,concluído,boleto
ORD002512,C0182,PR001,1,32.9,32.9,2023-12-14,marketplace,devolvido,cartão_débito
ORD002513,C0564,PR006,3,33.15,99.46,2023-12-24,B2B_direct,devolvido,cartão_débito
ORD002514,C0001,PR003,3,29.77,89.3,2023-12-05,B2B_direct,concluído,boleto
ORD002515,C0436,PR001,2,34.22,68.43,2023-12-09,pdv_parceiro,pendente,cartão_crédito
ORD002516,C0678,PR007,3,30.94,92.83,22/12/2023,B2B_direct,concluído,boleto
ORD002517,C0148,PR003,5,29.48,147.39,26/12/2023,pdv_parceiro,concluído,cartão_crédito
ORD002517,C0148,PR003,5,29.48,147.39,26/12/2023,pdv_parceiro,concluído,cartão_crédito
ORD002518,C0570,PR003,3,28.9,86.7,2023-12-15,B2B_direct,concluído,cartão_débito
ORD002519,C0221,PR007,2,30.62,61.25,2023-12-25,ecommerce,pendente,boleto
ORD002520,C0048,PR007,4,32.54,130.15,2023-12-01,pdv_parceiro,cancelado,pix
ORD002521,C0234,PR002,5,23.9,119.52,2023-12-02,marketplace,concluído,cartão_débito
ORD002522,C0596,PR003,6,27.74,166.46,2023-12-11,ecommerce,cancelado,cartão_crédito
ORD002523,C0410,PR005,1,45.8,45.8,2023-12-20,marketplace,pendente,pix
ORD002524,C0157,PR003,3,29.77,89.3,01/12/2023,ecommerce,pendente,pix
ORD002525,C0294,PR002,4,24.4,97.61,2023-12-23,marketplace,concluído,cartão_crédito
ORD002526,C0266,PR001,6,33.56,201.35,08/12/2023,marketplace,concluído,cartão_débito
ORD002527,C0798,PR005,5,45.8,228.99,2023-12-06,ecommerce,concluído,pix
ORD002528,C0761,PR002,4,25.15,100.6,2023-12-24,pdv_parceiro,concluído,boleto
ORD002529,C0818,PR005,1,43.55,43.55,2023-12-25,marketplace,concluído,cartão_crédito
ORD002530,C0561,PR004,6,29.9,179.4,2023-12-11,ecommerce,concluído,cartão_crédito
ORD002531,C0218,PR002,4,25.4,101.59,2023-12-15,ecommerce,concluído,cartão_crédito
ORD002532,C0281,PR005,5,44.9,224.5,2023-12-11,ecommerce,concluído,pix
ORD002533,C0809,PR001,1,31.91,31.91,2023-12-28,pdv_parceiro,pendente,pix
ORD002534,C0119,PR002,6,24.4,146.41,2023-12-04,B2B_direct,pendente,pix
ORD002535,C0547,PR001,3,31.25,93.76,01/12/2023,marketplace,devolvido,boleto
ORD002536,C0232,PR005,1,43.1,43.1,2023-12-17,B2B_direct,concluído,pix
ORD002537,C0210,PR003,6,27.45,164.73,2023-12-05,ecommerce,concluído,pix
ORD002538,C0023,PR007,3,30.62,91.87,2023-12-13,marketplace,concluído,boleto
ORD002539,C0339,PR007,1,31.26,31.26,2023-12-24,B2B_direct,devolvido,cartão_crédito
ORD002540,C0587,PR004,2,31.39,62.79,2023-12-14,pdv_parceiro,pendente,cartão_débito
ORD002541,C0483,PR006,3,34.2,102.61,12/12/2023,marketplace,cancelado,pix
ORD002542,C0348,PR004,3,29,87.01,2023-12-06,ecommerce,concluído,pix
ORD002543,C0213,PR006,1,34.2,34.2,2023-12-27,ecommerce,concluído,cartão_crédito
ORD002544,C0485,PR003,3,29.19,87.57,2023-12-06,ecommerce,concluído,cartão_débito
ORD002545,C0768,PR002,2,24.4,48.8,2023-12-14,B2B_direct,concluído,cartão_crédito
ORD002546,C0372,PR002,4,24.4,97.61,2023-12-04,marketplace,concluído,cartão_débito
ORD002547,C0419,PR003,3,29.48,88.43,2023-12-14,B2B_direct,concluído,cartão_débito
ORD002548,C0075,PR004,4,28.7,114.82,2023-12-17,B2B_direct,concluído,cartão_crédito
ORD002549,C0690,PR002,6,25.4,152.39,2023-12-09,ecommerce,concluído,cartão_débito
ORD002550,C0760,PR004,2,30.2,60.4,21/12/2023,ecommerce,concluído,boleto
ORD002551,C0801,PR003,3,30.06,90.17,2023-12-11,pdv_parceiro,concluído,cartão_débito
ORD002552,C0061,PR005,1,46.25,46.25,2023-12-20,marketplace,devolvido,pix
ORD002553,C0448,PR001,4,31.58,126.34,08/12/2023,marketplace,concluído,cartão_débito
ORD002554,C0057,PR004,4,29.6,118.4,2023-12-01,marketplace,pendente,cartão_crédito
ORD002555,C0601,PR005,5,44.45,222.25,09/12/2023,ecommerce,cancelado,pix
ORD002556,C0668,PR006,4,36.3,145.18,2023-12-06,ecommerce,concluído,pix
ORD002557,C0760,PR001,2,32.57,65.14,2023-12-08,pdv_parceiro,concluído,pix
ORD002558,C0799,PR002,4,24.4,97.61,2023-12-24,ecommerce,devolvido,pix
ORD002559,C0648,PR001,4,31.91,127.65,2023-12-24,ecommerce,concluído,cartão_débito
ORD002560,C0024,PR006,5,36.65,183.23,2023-12-14,marketplace,concluído,pix
ORD002561,C0077,PR003,1,28.61,28.61,22/12/2023,ecommerce,concluído,cartão_crédito
ORD002562,C0593,PR006,4,33.85,135.41,2023-12-08,B2B_direct,cancelado,cartão_crédito
ORD002563,C0299,PR005,3,45.35,136.05,2023-12-04,marketplace,pendente,boleto
ORD002564,C0457,PR006,3,35.25,105.75,2023-12-18,pdv_parceiro,cancelado,cartão_débito
ORD002565,C0161,PR001,2,34.22,68.43,2023-12-08,marketplace,pendente,cartão_crédito
ORD002566,C0454,PR003,1,29.48,29.48,2023-12-23,B2B_direct,cancelado,boleto
ORD002567,C0154,PR001,6,33.23,199.37,2023-12-22,ecommerce,concluído,pix
ORD002568,C0610,PR001,4,34.22,136.86,2023-12-04,pdv_parceiro,cancelado,pix
ORD002569,C0434,PR004,6,29.9,179.4,2023-12-05,ecommerce,concluído,pix
ORD002570,C0665,PR005,3,45.35,136.05,03/12/2023,marketplace,concluído,pix
ORD002571,C0381,PR007,5,30.62,153.12,2023-12-26,marketplace,cancelado,cartão_débito
ORD002572,C0563,PR006,4,36.65,146.58,2023-12-15,marketplace,devolvido,pix
ORD002573,C0677,PR003,3,29.48,88.43,2023-12-21,ecommerce,concluído,cartão_crédito
ORD002574,C0305,PR002,1,24.9,24.9,25/12/2023,B2B_direct,pendente,cartão_crédito
ORD002575,C0562,PR004,6,31.1,186.58,2023-12-23,ecommerce,cancelado,cartão_crédito
ORD002576,C0434,PR002,1,25.4,25.4,2023-12-23,ecommerce,pendente,pix
ORD002577,C0175,PR002,5,24.4,122.01,2023-12-20,B2B_direct,devolvido,cartão_débito
ORD002578,C0429,PR006,5,33.85,169.26,10/12/2023,ecommerce,concluído,pix
ORD002579,C0245,PR007,5,31.9,159.5,19/12/2023,marketplace,cancelado,cartão_crédito
ORD002580,C0084,PR007,3,32.86,98.57,16/12/2023,marketplace,devolvido,cartão_crédito
ORD002581,C0085,PR003,4,30.06,120.22,2023-12-20,marketplace,concluído,cartão_crédito
ORD002582,C0733,PR006,3,34.2,102.61,2023-12-21,ecommerce,concluído,cartão_crédito
ORD002583,C0180,PR007,1,33.18,33.18,2023-12-21,ecommerce,concluído,cartão_crédito
ORD002584,C0792,PR004,5,30.8,153.99,2023-12-28,ecommerce,pendente,pix
ORD002585,C0566,PR002,1,25.65,25.65,17/12/2023,marketplace,concluído,boleto
ORD002586,C0716,PR004,4,29.9,119.6,2023-12-05,B2B_direct,devolvido,pix
ORD002587,C0846,PR005,2,43.1,86.21,19/12/2023,B2B_direct,devolvido,cartão_crédito
ORD002588,C0398,PR007,5,32.54,162.69,22/12/2023,ecommerce,concluído,cartão_débito
ORD002589,C0282,PR007,5,33.18,165.88,2023-12-19,ecommerce,pendente,pix
ORD002589,C0282,PR007,5,33.18,165.88,2023-12-19,ecommerce,pendente,pix
ORD002590,C0271,PR003,1,28.03,28.03,2023-12-01,pdv_parceiro,cancelado,boleto
ORD002591,C0818,PR005,4,47.15,188.58,14/12/2023,marketplace,devolvido,boleto
ORD002592,C0609,PR004,3,29.9,89.7,22/12/2023,marketplace,concluído,cartão_crédito
ORD002593,C0006,PR007,1,32.22,32.22,08/12/2023,ecommerce,concluído,pix
ORD002594,C0534,PR005,3,42.65,127.96,2023-12-13,marketplace,concluído,cartão_crédito
ORD002595,C0076,PR005,6,42.65,255.93,2023-12-13,ecommerce,concluído,pix
ORD002596,C0121,PR001,2,32.9,65.8,2023-12-09,ecommerce,pendente,pix
ORD002597,C0114,PR004,4,30.5,121.99,25/12/2023,B2B_direct,concluído,pix
ORD002598,C0754,PR001,1,32.9,32.9,02/12/2023,ecommerce,concluído,cartão_crédito
ORD002599,C0606,PR002,1,25.15,25.15,2023-12-13,B2B_direct,pendente,cartão_crédito
ORD002600,C0753,PR006,3,35.25,105.75,2023-12-19,B2B_direct,pendente,pix
ORD002601,C0461,PR002,5,25.15,125.74,08/12/2023,marketplace,concluído,cartão_crédito
ORD002602,C0523,PR007,4,31.58,126.32,11/12/2023,marketplace,devolvido,cartão_débito
ORD002603,C0040,PR003,3,28.61,85.83,2023-12-23,ecommerce,concluído,boleto
ORD002604,C0255,PR005,1,46.25,46.25,2023-12-28,marketplace,pendente,cartão_débito
ORD002605,C0108,PR005,5,45.35,226.74,2023-12-08,B2B_direct,pendente,cartão_crédito
ORD002606,C0577,PR003,3,29.19,87.57,04/12/2023,marketplace,concluído,cartão_débito
ORD002607,C0433,PR005,4,47.15,188.58,07/12/2023,ecommerce,concluído,pix
ORD002608,C0675,PR007,3,31.26,93.79,2023-12-05,B2B_direct,concluído,pix
ORD002609,C0285,PR005,2,44.9,89.8,2023-12-13,B2B_direct,devolvido,cartão_débito
ORD002610,C0458,PR006,5,34.2,171.01,2023-12-05,B2B_direct,concluído,boleto
ORD002611,C0738,PR007,4,30.94,123.77,2023-12-01,B2B_direct,cancelado,cartão_crédito
ORD002612,C0845,PR007,5,31.9,159.5,2023-12-19,B2B_direct,pendente,cartão_débito
ORD002613,C0394,PR003,5,29.77,148.84,2023-12-15,marketplace,concluído,cartão_crédito
ORD002614,C0695,PR002,3,25.15,75.45,11/12/2023,B2B_direct,concluído,boleto
ORD002615,C0165,PR002,3,24.9,74.7,2023-12-25,marketplace,pendente,pix
ORD002616,C0175,PR001,3,31.58,94.75,2023-12-01,pdv_parceiro,concluído,cartão_débito
ORD002617,C0653,PR004,6,30.5,182.99,2023-12-25,pdv_parceiro,devolvido,cartão_crédito
ORD002618,C0150,PR007,5,32.54,162.69,2023-12-12,marketplace,concluído,pix
ORD002619,C0537,PR003,5,28.9,144.5,2023-12-21,marketplace,cancelado,pix
ORD002620,C0178,PR004,6,30.5,182.99,2023-12-02,B2B_direct,concluído,boleto
ORD002621,C0335,PR004,3,28.4,85.21,2023-12-08,B2B_direct,concluído,cartão_crédito
ORD002622,C0427,PR002,3,25.9,77.69,2023-12-03,ecommerce,concluído,cartão_débito
ORD002623,C0829,PR004,6,29.3,175.81,2023-12-01,pdv_parceiro,devolvido,pix
ORD002624,C0295,PR001,4,34.55,138.18,05/12/2023,marketplace,concluído,boleto
ORD002625,C0089,PR003,4,30.34,121.38,03/12/2023,ecommerce,devolvido,pix
ORD002626,C0351,PR004,3,30.2,90.6,2023-12-22,marketplace,concluído,cartão_crédito
ORD002627,C0055,PR003,4,28.9,115.6,05/12/2023,ecommerce,concluído,cartão_débito
ORD002628,C0792,PR002,2,25.4,50.8,2023-12-04,B2B_direct,devolvido,cartão_crédito
ORD002629,C0709,PR004,6,30.5,182.99,2023-12-25,ecommerce,concluído,cartão_débito
ORD002630,C0058,PR003,4,28.61,114.44,2023-12-13,ecommerce,cancelado,cartão_débito
ORD002631,C0841,PR004,6,28.7,172.22,20/12/2023,marketplace,concluído,pix
ORD002632,C0827,PR006,3,34.55,103.65,02/12/2023,marketplace,concluído,pix
ORD002633,C0041,PR007,2,30.94,61.89,2023-12-28,B2B_direct,concluído,cartão_débito
ORD002633,C0041,PR007,2,30.94,61.89,2023-12-28,B2B_direct,concluído,cartão_débito
ORD002634,C0256,PR004,1,29.6,29.6,2023-12-16,ecommerce,concluído,cartão_crédito
ORD002635,C0088,PR002,2,24.65,49.3,03/12/2023,ecommerce,concluído,cartão_crédito
ORD002636,C0173,PR004,1,29,29,2023-12-22,B2B_direct,concluído,pix
ORD002637,C0781,PR003,6,27.45,164.73,2023-12-23,marketplace,devolvido,cartão_crédito
ORD002638,C0045,PR007,3,32.54,97.61,26/12/2023,ecommerce,pendente,cartão_crédito
ORD002639,C0731,PR005,2,44,88,2023-12-18,ecommerce,concluído,cartão_crédito
ORD002640,C0365,PR004,1,30.5,30.5,2023-12-09,marketplace,concluído,boleto
ORD002641,C0263,PR006,5,35.95,179.74,02/12/2023,ecommerce,concluído,boleto
ORD002642,C0108,PR004,5,31.39,156.97,2023-12-03,B2B_direct,cancelado,pix
ORD002643,C0165,PR004,5,28.4,142.02,2024-01-12,ecommerce,devolvido,cartão_crédito
ORD002644,C0410,PR002,2,23.9,47.81,2024-01-05,ecommerce,devolvido,pix
ORD002645,C0541,PR005,2,43.55,87.11,20/01/2024,marketplace,concluído,cartão_crédito
ORD002646,C0176,PR002,6,23.9,143.42,2024-01-23,B2B_direct,devolvido,pix
ORD002647,C0751,PR002,1,25.65,25.65,2024-01-13,B2B_direct,concluído,pix
ORD002648,C0230,PR006,4,33.85,135.41,2024-01-08,B2B_direct,devolvido,cartão_crédito
ORD002649,C0698,PR002,2,25.4,50.8,2024-01-14,ecommerce,concluído,cartão_débito
ORD002650,C0456,PR004,4,29,116.01,2024-01-15,ecommerce,concluído,boleto
ORD002651,C0732,PR002,4,25.9,103.58,18/01/2024,B2B_direct,concluído,cartão_débito
ORD002652,C0557,PR002,1,24.4,24.4,2024-01-04,B2B_direct,cancelado,boleto
ORD002653,C0311,PR001,2,32.9,65.8,2024-01-27,marketplace,concluído,cartão_crédito
ORD002654,C0074,PR006,1,36.3,36.3,2024-01-07,ecommerce,concluído,cartão_crédito
ORD002655,C0104,PR004,3,29.9,89.7,13/01/2024,ecommerce,concluído,cartão_débito
ORD002656,C0469,PR004,4,31.39,125.58,07/01/2024,B2B_direct,pendente,cartão_crédito
ORD002657,C0172,PR001,1,31.58,31.58,28/01/2024,marketplace,concluído,cartão_crédito
ORD002658,C0744,PR002,4,25.65,102.59,2024-01-06,ecommerce,concluído,pix
ORD002659,C0667,PR001,4,33.23,132.92,2024-01-04,B2B_direct,concluído,pix
ORD002660,C0373,PR007,6,33.18,199.06,2024-01-02,B2B_direct,concluído,cartão_crédito
ORD002661,C0654,PR005,1,46.25,46.25,2024-01-28,pdv_parceiro,concluído,cartão_crédito
ORD002662,C0558,PR002,4,25.15,100.6,2024-01-18,marketplace,concluído,cartão_crédito
ORD002663,C0216,PR001,1,33.23,33.23,2024-01-04,marketplace,cancelado,pix
ORD002664,C0194,PR003,6,27.74,166.46,2024-01-19,B2B_direct,concluído,cartão_crédito
ORD002665,C0183,PR007,4,31.9,127.6,20/01/2024,ecommerce,devolvido,cartão_crédito
ORD002666,C0065,PR007,5,31.58,157.91,2024-01-01,ecommerce,devolvido,pix
ORD002667,C0811,PR006,5,36.3,181.48,2024-01-13,marketplace,devolvido,boleto
ORD002668,C0170,PR002,2,23.9,47.81,2024-01-17,pdv_parceiro,cancelado,pix
ORD002669,C0131,PR006,6,35.25,211.49,26/01/2024,pdv_parceiro,concluído,cartão_crédito
ORD002670,C0753,PR003,1,30.34,30.34,2024-01-06,ecommerce,devolvido,pix
ORD002671,C0522,PR001,6,33.23,199.37,2024-01-13,marketplace,devolvido,cartão_débito
ORD002672,C0840,PR005,5,43.1,215.52,2024-01-17,ecommerce,concluído,pix
ORD002673,C0841,PR003,1,28.61,28.61,08/01/2024,ecommerce,concluído,cartão_crédito
ORD002674,C0183,PR001,4,31.58,126.34,2024-01-05,marketplace,devolvido,cartão_crédito
ORD002675,C0106,PR004,5,29.3,146.51,2024-01-03,ecommerce,concluído,cartão_crédito
ORD002676,C0549,PR003,2,28.61,57.22,2024-01-21,ecommerce,concluído,cartão_crédito
ORD002677,C0678,PR003,6,28.32,169.93,2024-01-03,pdv_parceiro,concluído,cartão_crédito
ORD002678,C0775,PR007,6,32.86,197.14,2024-01-03,ecommerce,cancelado,pix
ORD002679,C0813,PR001,4,33.56,134.23,2024-01-27,ecommerce,pendente,boleto
ORD002680,C0646,PR004,2,30.2,60.4,2024-01-01,marketplace,devolvido,boleto
ORD002681,C0662,PR004,4,31.1,124.38,2024-01-11,pdv_parceiro,devolvido,pix
ORD002682,C0800,PR003,4,30.06,120.22,2024-01-04,marketplace,concluído,pix
ORD002683,C0113,PR003,3,29.48,88.43,14/01/2024,marketplace,cancelado,cartão_crédito
ORD002684,C0537,PR001,5,32.24,161.21,27/01/2024,B2B_direct,devolvido,boleto
ORD002685,C0222,PR005,2,42.65,85.31,2024-01-21,ecommerce,concluído,cartão_crédito
ORD002686,C0720,PR006,3,33.5,100.51,22/01/2024,B2B_direct,concluído,cartão_débito
ORD002687,C0658,PR004,6,28.7,172.22,2024-01-10,ecommerce,devolvido,pix
ORD002688,C0448,PR002,4,24.9,99.6,2024-01-05,marketplace,devolvido,cartão_crédito
ORD002689,C0236,PR005,4,42.65,170.62,2024-01-14,ecommerce,concluído,pix
ORD002689,C0236,PR005,4,42.65,170.62,2024-01-14,ecommerce,concluído,pix
ORD002690,C0241,PR005,2,44,88,2024-01-21,marketplace,concluído,cartão_crédito
ORD002691,C0173,PR003,4,30.34,121.38,2024-01-18,B2B_direct,concluído,boleto
ORD002692,C0829,PR004,2,31.39,62.79,23/01/2024,B2B_direct,concluído,cartão_crédito
ORD002693,C0593,PR007,5,30.94,154.71,22/01/2024,marketplace,concluído,cartão_débito
ORD002694,C0506,PR005,6,44,264.01,2024-01-11,pdv_parceiro,devolvido,cartão_débito
ORD002695,C0517,PR001,6,31.91,191.48,2024-01-13,B2B_direct,concluído,boleto
ORD002696,C0122,PR007,3,31.58,94.74,2024-01-23,B2B_direct,concluído,cartão_crédito
ORD002697,C0790,PR004,1,30.8,30.8,2024-01-22,ecommerce,concluído,cartão_débito
ORD002698,C0401,PR005,5,43.55,217.76,19/01/2024,ecommerce,cancelado,cartão_crédito
ORD002699,C0229,PR004,2,28.7,57.41,04/01/2024,marketplace,concluído,cartão_débito
ORD002700,C0227,PR004,3,29.9,89.7,2024-01-01,B2B_direct,devolvido,cartão_crédito
ORD002701,C0145,PR005,6,46.7,280.18,2024-01-23,ecommerce,devolvido,cartão_crédito
ORD002702,C0562,PR007,1,32.54,32.54,2024-01-26,ecommerce,concluído,boleto
ORD002703,C0303,PR005,6,44,264.01,27/01/2024,B2B_direct,cancelado,cartão_crédito
ORD002704,C0121,PR001,3,31.58,94.75,2024-01-19,B2B_direct,devolvido,pix
ORD002705,C0205,PR001,6,31.25,187.53,2024-01-23,B2B_direct,concluído,cartão_crédito
ORD002706,C0631,PR004,4,31.39,125.58,19/01/2024,B2B_direct,concluído,cartão_crédito
ORD002707,C0236,PR006,5,33.15,165.77,2024-01-20,marketplace,cancelado,boleto
ORD002708,C0583,PR003,3,27.45,82.36,23/01/2024,marketplace,devolvido,boleto
ORD002709,C0817,PR007,2,33.18,66.35,2024-01-18,B2B_direct,cancelado,cartão_débito
ORD002710,C0822,PR006,2,35.6,71.2,2024-01-20,pdv_parceiro,concluído,boleto
ORD002711,C0505,PR003,6,28.61,171.67,2024-01-08,marketplace,concluído,cartão_crédito
ORD002712,C0468,PR007,4,32.54,130.15,2024-01-19,pdv_parceiro,concluído,boleto
ORD002713,C0084,PR003,3,30.06,90.17,14/01/2024,ecommerce,concluído,pix
ORD002714,C0132,PR006,1,35.6,35.6,2024-01-26,ecommerce,cancelado,cartão_crédito
ORD002715,C0428,PR002,3,26.14,78.44,10/01/2024,marketplace,concluído,pix
ORD002716,C0689,PR003,3,28.32,84.97,09/01/2024,ecommerce,concluído,pix
ORD002717,C0751,PR004,3,29.6,88.8,2024-01-11,pdv_parceiro,pendente,cartão_crédito
ORD002718,C0562,PR002,2,24.15,48.31,2024-01-16,ecommerce,concluído,pix
ORD002719,C0746,PR001,5,34.55,172.73,08/01/2024,marketplace,devolvido,pix
ORD002720,C0596,PR004,4,30.8,123.19,2024-01-06,ecommerce,concluído,cartão_crédito
ORD002721,C0063,PR001,2,31.58,63.17,22/01/2024,ecommerce,pendente,cartão_débito
ORD002722,C0340,PR002,6,25.4,152.39,2024-01-09,ecommerce,concluído,boleto
ORD002723,C0736,PR001,4,34.22,136.86,2024-01-24,ecommerce,concluído,cartão_crédito
ORD002724,C0365,PR001,6,33.89,203.32,2024-01-24,ecommerce,concluído,cartão_crédito
ORD002725,C0506,PR005,2,43.1,86.21,2024-01-04,B2B_direct,concluído,cartão_crédito
ORD002726,C0792,PR001,2,34.55,69.09,2024-01-09,ecommerce,concluído,cartão_crédito
ORD002727,C0054,PR004,4,31.39,125.58,06/01/2024,marketplace,concluído,cartão_crédito
ORD002728,C0037,PR004,2,28.7,57.41,16/01/2024,B2B_direct,concluído,cartão_crédito
ORD002729,C0627,PR002,5,24.65,123.25,2024-01-16,ecommerce,concluído,cartão_débito
ORD002730,C0524,PR007,1,31.9,31.9,21/01/2024,pdv_parceiro,concluído,pix
ORD002731,C0202,PR006,6,36.3,217.78,2024-01-22,ecommerce,concluído,cartão_crédito
ORD002732,C0305,PR003,1,28.61,28.61,2024-01-06,ecommerce,devolvido,cartão_débito
ORD002733,C0777,PR003,4,28.03,112.13,2024-01-20,ecommerce,concluído,cartão_débito
ORD002734,C0698,PR001,4,33.23,132.92,2024-01-23,marketplace,concluído,cartão_débito
ORD002735,C0526,PR003,5,28.32,141.61,2024-01-12,B2B_direct,cancelado,cartão_crédito
ORD002736,C0815,PR002,6,25.4,152.39,2024-01-03,ecommerce,pendente,pix
ORD002737,C0833,PR002,4,24.9,99.6,2024-01-12,B2B_direct,devolvido,cartão_crédito
ORD002738,C0171,PR006,3,35.6,106.79,2024-01-13,B2B_direct,concluído,cartão_débito
ORD002739,C0643,PR002,4,23.65,94.62,2024-01-08,marketplace,concluído,pix
ORD002740,C0210,PR004,3,31.1,93.29,2024-01-27,ecommerce,concluído,pix
ORD002741,C0105,PR007,5,31.9,159.5,2024-01-18,marketplace,concluído,cartão_crédito
ORD002742,C0029,PR001,1,32.57,32.57,2024-01-14,pdv_parceiro,concluído,cartão_crédito
ORD002743,C0793,PR004,3,28.7,86.11,2024-01-06,marketplace,cancelado,cartão_débito
ORD002744,C0486,PR005,6,47.15,282.87,20/01/2024,marketplace,concluído,cartão_crédito
ORD002745,C0264,PR002,4,23.9,95.62,12/01/2024,ecommerce,concluído,pix
ORD002746,C0528,PR006,2,34.9,69.8,2024-01-11,marketplace,concluído,boleto
ORD002747,C0121,PR001,4,32.24,128.97,2024-01-21,ecommerce,pendente,cartão_crédito
ORD002748,C0338,PR001,4,32.57,130.28,2024-01-22,ecommerce,concluído,pix
ORD002749,C0249,PR003,4,29.77,119.07,2024-01-23,marketplace,cancelado,cartão_crédito
ORD002750,C0641,PR002,1,23.65,23.65,17/01/2024,marketplace,cancelado,cartão_crédito
ORD002751,C0536,PR005,6,46.7,280.18,2024-01-18,marketplace,concluído,cartão_débito
ORD002752,C0478,PR005,4,44.9,179.6,2024-01-27,B2B_direct,concluído,boleto
ORD002753,C0155,PR007,3,30.94,92.83,01/01/2024,B2B_direct,devolvido,boleto
ORD002754,C0197,PR001,1,34.22,34.22,2024-01-12,marketplace,concluído,pix
ORD002755,C0002,PR007,1,31.9,31.9,24/01/2024,marketplace,concluído,boleto
ORD002756,C0486,PR004,3,30.5,91.49,2024-01-23,B2B_direct,devolvido,cartão_débito
ORD002757,C0496,PR007,5,30.3,151.52,12/01/2024,B2B_direct,cancelado,pix
ORD002758,C0387,PR002,1,24.65,24.65,2024-01-14,marketplace,concluído,pix
ORD002759,C0751,PR003,4,28.03,112.13,2024-01-09,ecommerce,pendente,boleto
ORD002760,C0832,PR002,2,23.65,47.31,17/01/2024,ecommerce,concluído,cartão_crédito
ORD002761,C0252,PR005,3,44.9,134.7,23/01/2024,ecommerce,concluído,cartão_crédito
ORD002762,C0066,PR006,4,33.85,135.41,2024-01-21,pdv_parceiro,concluído,cartão_débito
ORD002763,C0129,PR006,1,35.95,35.95,2024-01-05,pdv_parceiro,concluído,pix
ORD002764,C0686,PR002,2,23.65,47.31,2024-01-25,ecommerce,concluído,boleto
